"","X","user","date","text","id","country_name_short","party_id","party_name_short","party_name","party_name_english","translation","censorship_label","closed_society_label","economic_label","euroscepticism_label","immigration_label","partisan_state_label","power_concentration_label"
"61",644452,"UKIP","2022-01-13T10:45:01.000Z","‘As before Brexit, the difference between Labour and the Tories is marginal. Labour would would go faster and harder but the direction is always the same. If we want change then we have to vote for change and that means you have to step up and join UKIP.’ https://t.co/Bg8F3JGANN",1481578021031231488,"GBR","1272.0","UKIP","United Kingdom Independence Party","United Kingdom Independence Party","‘As before Brexit, the difference between Labour and the Tories is marginal. Labour would would go faster and harder but the direction is always the same. If we want change then we have to vote for change and that means you have to step up and join UKIP.’ https://t.co/Bg8F3JGANN",0,0,0,0,0,0,0
"62",54030,"kdnp","2014-08-17 23:26:13","Magyar-Hon-Lap: Békességes szó IV.: Az emberi természet velejárója, hogy a rossz jelenségre élénken reagálunk,... http://bit.ly/Ymdc5N",501148020956606464,"HUN","434.0","KDNP","Kereszténydemokrata Néppárt","Christian Democratic People's Party","Magyar-Hon-Lap: Peaceful word IV.: It is inherent in human nature that we react vividly to bad phenomena,... http://bit.ly/Ymdc5N",0,0,0,0,0,0,0
"63",201408,"pisorgpl","2021-05-17 09:24:26","Minister @MRiPS_GOV_PL @MarlenaMalag w #Warszawa: Dla nas ważną kwestią jest to, abyśmy tworzyli szeroką koalicję na rzecz wsparcia rodzin przy współpracy rządu, samorządu, organizacji pozarządowych i pracodawców.",1394222266293133312,"POL","528.0","PiS","Prawo i Sprawiedliwość","Law and Justice","Minister @MRiPS_GOV_PL @MarlenaMalag in #Warsaw: An important issue for us is that we create a broad coalition to support families in cooperation with the government, local government, non-governmental organizations and employers.",0,0,0,0,0,0,0
"64",684167,"theSNP","2017-03-18T10:44:03.000Z","SR: Patient safety is one of the real success stories of our time in Government. #SNP17",843050359560065024,"GBR","1284.0","SNP","Scottish National Party – Pàrtaidh Nàiseanta na h-Alba","Scottish National Party","SR: Patient safety is one of the real success stories of our time in Government. #SNP17",0,0,0,0,0,0,0
"65",567102,"LibDems","2020-07-18T08:00:29.000Z","""With so much continuing uncertainty, the Government must step in to prevent a cultural catastrophe and protect people’s livelihoods from the twin threats of COVID and Brexit."" @libdemdaisy 

https://t.co/1CkfvHdNyy",1284397616449687552,"GBR","659.0","Lib","Liberals","Liberals","""With so much continuing uncertainty, the Government must step in to prevent a cultural catastrophe and protect people’s livelihoods from the twin threats of COVID and Brexit."" @libdemdaisy 

https://t.co/1CkfvHdNyy",0,0,0,0,0,0,0
"66",569239,"LibDems","2021-09-26T15:05:28.000Z","If ever there was a time for Britain to lead by example on climate change, it is right now. 

Yet Boris Johnson has undermined his government’s efforts ahead of next month’s climate summit by pushing ahead with these cruel cuts.

https://t.co/bHUi6G4c8u",1442143289969242112,"GBR","659.0","Lib","Liberals","Liberals","If ever there was a time for Britain to lead by example on climate change, it is right now. 

Yet Boris Johnson has undermined his government’s efforts ahead of next month’s climate summit by pushing ahead with these cruel cuts.

https://t.co/bHUi6G4c8u",0,0,0,0,0,0,0
"67",674459,"theSNP","2014-03-11T11:13:46.000Z","Another economist backs common sense position on shared currency http://t.co/C3uD9Kf14a #yes #indyref",443344021516468160,"GBR","1284.0","SNP","Scottish National Party – Pàrtaidh Nàiseanta na h-Alba","Scottish National Party","Another economist backs common sense position on shared currency http://t.co/C3uD9Kf14a #yes #indyref",0,0,0,0,0,0,0
"68",19475,"SOCDEM_cz","2014-10-28 12:50:22","Ještě můžete stihnout návštěvu Senátu. #senát https://twitter.com/CSSD/status/527079930237321216/photo/1",527079930237321216,"CZE","789.0","CSSD","Česká strana sociálně demokratická","Czech Social Democratic Party","You can still visit the Senate. #senát https://twitter.com/CSSD/status/527079930237321216/photo/1",0,0,0,0,0,0,0
"69",851521,"partisocialiste","2013-06-10T11:21:33.000Z","VIDÉO. @dassouline rend hommage au «grand militant de la justice sociale», Pierre Mauroy http://t.co/6Y8NzoD4Dh",344051706453168128,"FRA","1539.0","PS","Parti socialiste","Socialist Party","VIDEO. @dassoline pays tribute to the “great social justice activist”, Pierre Mauroy http://t.co/6Y8NzoD4Dh",0,0,0,0,0,0,0
"70",772658,"eelv","2012-02-05T13:00:41.000Z","Alain Lipietz : ""La SNCF met à disposition les archives qu'elle veut"" http://t.co/hR2F8yZI via @alainlipietz #eelv",166144211610112000,"FRA","873.0","V","Les Verts","Greens","Alain Lipietz: “The SNCF makes available the archives it wants” http://t.co/hR2F8yZI via @alainlipietz #eelv",0,0,0,0,0,0,0
"71",560634,"LibDems","2017-08-25T15:08:01.000Z","What have we been up to this week? Catch up here, just in case you missed it: https://t.co/e6uGJiktoi",901098845458776064,"GBR","659.0","Lib","Liberals","Liberals","What have we been up to this week? Catch up here, just in case you missed it: https://t.co/e6uGJiktoi",0,0,0,0,0,0,0
"72",499997,"forza_italia","4/13/13 16:03","#Berlusconi: bisogna tagliare i costi della politica e della macchina statale #Bari #ConSilvio",323104112675803136,"ITA","596","FI-PdL","Forza Italia – Il Popolo della Libertà","Go Italy -- The People of Freedom","#Berlusconi: we need to cut the costs of politics and the state machine #Bari #WithSilvio",0,0,0,0,0,1,0
"73",894613,"pcf","2015-07-01T16:24:40.000Z","Le PCF appelle à la manifestation en soutien au peuple grec, demain à 18h30:  http://t.co/37MHW5JvmW #PCF",616281275100368896,"FRA","686.0","PCF","Parti communiste française","French Communist Party","The PCF calls for demonstrations in support of the Greek people, tomorrow at 6:30 p.m.: http://t.co/37MHW5JvmW #PCF",0,0,0,0,0,0,0
"74",555311,"LibDems","2015-05-07T11:39:37.000Z","@neversh0utemma thanks for your support! #GE2015 #LibDems",596278207684411392,"GBR","659.0","Lib","Liberals","Liberals","@neversh0utemma thanks for your support! #GE2015 #LibDems",0,0,0,0,0,0,0
"75",504072,"forza_italia","4/29/14 7:40","Berlusconi: Renzi non è stato eletto dagli italiani, nemmeno candidato è passato da segreteria Pd a palazzo Chigi @mattino5",461047386564198400,"ITA","596","FI-PdL","Forza Italia – Il Popolo della Libertà","Go Italy -- The People of Freedom","Berlusconi: Renzi was not elected by the Italians, not even as a candidate did he go from PD secretariat to Palazzo Chigi @mattino5",0,0,0,0,0,0,0
"76",450943,"SI_sinistra","5/15/12 16:26","@NichiVendola con @DoriaMarco per una #Genova migliore
#marcodoriaxgenova https://twitter.com/sinistraelib/status/202434816438841344/photo/1",202434816438841312,"ITA","465","S","Sinistra","Left","@NichiVendola with @DoriaMarco for a better #Genoa
#marcodoriaxgenova https://twitter.com/sinistraelib/status/202434816438841344/photo/1",0,0,0,0,0,0,0
"77",54052,"kdnp","2014-08-27 22:09:17","Magyar-Hon-Lap: Magány: Gazdátlan út, gazdátlan idegenség.
Póznák leejtett huzalán
nedvesség harmata.
Lámpák o... http://bit.ly/1sDYZtT",504752536981495808,"HUN","434.0","KDNP","Kereszténydemokrata Néppárt","Christian Democratic People's Party","Magyar-Hon-Lap: Loneliness: Unmanaged road, unmanaged alienation.
On the dropped wire of Pózna
dew of moisture.
Lamps o... http://bit.ly/1sDYZtT",0,0,0,0,0,0,0
"78",358720,"LegaSalvini","9/10/20 17:06","#MORELLI: Governo beccato con le mani nel sacco e fermato dalla Lega!!
Il Commissario Arcuri voleva affidare la fornitura di 180.000 banchi a rotelle a questa azienda che si occupa di eventi, con solo un dipendente e un… https://www.facebook.com/422703967772535/posts/3604478359595064/
https://www.facebook.com/AlessandroMorelliUfficiale/videos/337440797599638/",1304103854594821888,"ITA","1436","LN","Lega Nord","North League","#MORELLI: Government caught red-handed and stopped by the League!!
Commissioner Arcuri wanted to entrust the supply of 180,000 wheelchairs to this company that deals with events, with only one employee and a… https://www.facebook.com/422703967772535/posts/3604478359595064/
https://www.facebook.com/AlessandroMorelliUfficiale/videos/337440797599638/",0,0,0,0,1,0,0
"79",645194,"UKLabour","2008-04-10T10:10:46.000Z","Hazel Blears MP, Labour's Communities and Local Government Secretary , today set out Labour's campaign t.. http://tinyurl.com/5e7gac",786362274,"GBR","1556.0","Lab","Labour Party","Labour","Hazel Blears MP, Labour's Communities and Local Government Secretary , today set out Labour's campaign t.. http://tinyurl.com/5e7gac",0,0,0,0,0,0,0
"80",169362,"pisorgpl","2016-05-12 13:25:56","Rzecznik Rządu @RafalBochenek w #Sejm: Pismo o powołanie Sejmowej Komisji Śledczej jest już na biurku Marszałka Sejmu. #raPOrt #audyt",730750861614456832,"POL","528.0","PiS","Prawo i Sprawiedliwość","Law and Justice","Government Spokesman @RafalBochenek in the #Sejm: The letter to establish the Sejm Investigative Committee is already on the desk of the Speaker of the Sejm. #raPOrt #audit",0,0,0,0,0,0,0
"81",318087,"LegaSalvini","5/26/19 8:13","Tutto vero, non ironico! #oggivotolega 💪😘 « thecurlyspring: #oggivotoLega spero sia ironico, altrimenti l’unica risposta è la seguente: https://twitter.com/thecurlyspring/status/1132560202006487043/photo/1 — https://twitter.com/thecurlyspring/status/1132560202006487043 »",1132560477354172416,"ITA","1436","LN","Lega Nord","North League","All true, not ironic! #oggivotolega 💪😘 « thecurlyspring: #oggivotoLega I hope it's ironic, otherwise the only answer is the following: https://twitter.com/thecurlyspring/status/1132560202006487043/photo/1 — https://twitter.com/thecurlyspring/ status/1132560202006487043 »",0,0,0,0,0,0,0
"82",227107,"LegaSalvini","2/9/14 20:59","Alle 23.30 non perdete #Salvini a #Matrix5, si parla di #svuotacarceri http://fb.me/2cHZIiI8c",432619786145906624,"ITA","1436","LN","Lega Nord","North League","At 11.30pm don't miss #Salvini at #Matrix5, we'll talk about #prison clearing http://fb.me/2cHZIiI8c",0,0,0,0,0,0,0
"83",720732,"RNational_off","2014-02-03T20:15:07.000Z","La Région Haute-Normandie utilise l’argent public pour financer la propagande anti-FN ! http://t.co/XX0HTJGAGA",430434296084439040,"FRA","270.0","FN","Rassemblement National","National Rally","The Haute-Normandie Region uses public money to finance anti-FN propaganda! http://t.co/XX0HTJGAGA",0,0,0,0,0,1,0
"84",348178,"LegaSalvini","5/22/20 15:36","ORA PIÙ CHE MAI DOBBIAMO SNELLIRE LA BUROCRAZIA. Il Paese deve ripartire in fretta, non possiamo continuare a bloccare tutto.

Massimiliano Romeo
https://www.facebook.com/maxromeoMB/videos/271002794100953/",1263856148010196736,"ITA","1436","LN","Lega Nord","North League","NOW MORE THAN EVER WE NEED TO STREAMLINE BUREAUCRACY. The country must restart quickly, we cannot continue to block everything.

Massimiliano Romeo
https://www.facebook.com/maxromeoMB/videos/271002794100953/",0,0,0,0,0,0,0
"85",888810,"pcf","2011-06-17T12:29:00.000Z","#PCF La seule question est de savoir ce qu'on reproche a Mme Lauvergeon. Quel est son bilan à la direction d'Areva? (Marie-George Buffet)",81699865914126336,"FRA","686.0","PCF","Parti communiste française","French Communist Party","#PCF The only question is what Ms. Lauvergeon is accused of. What is his record at the management of Areva? (Marie-George Buffet)",0,0,0,0,0,0,0
"86",284717,"LegaSalvini","4/13/17 23:25","Un'altra sala piena nel tour pavese del Capitano. Anche a Mortara tantissima gente e tanto entusiasmo!",852664191680995328,"ITA","1436","LN","Lega Nord","North League","Another full room on the Captain's Pavia tour. Lots of people and lots of enthusiasm in Mortara too!",0,0,0,0,0,0,0
"87",960465,"neos_eu","2015-02-27T21:27:37.000Z","@robertsabi Bundesweit? Welche zB? Wie gesagt sind wir in 55 FG angetreten und in 48 davon eingezogen. Trotzdem 2%. @Svejk",571421418505822208,"AUT","2255.0","NEOS","NEOS – Das Neue Österreich","NEOS -- The New Austria","@robertsabi Nationwide? Which ones, for example? As I said, we competed in 55 FGs and moved into 48 of them. Still 2%. @Svejk",0,0,0,0,0,0,0
"88",989560,"neos_eu","2021-01-12T07:25:27.000Z","Dieses Beispiel ist aus Deutschland, aber es zeigt eindrücklich: Beim Impfen ist wirklich keine Zeit für Chaos und Show- und ""Probeimpfungen"" und politische Spielchen zwischen Kanzler und Gesundheitsminister. Beim Impfen zählt jeder Tag!!! @sebastiankurz @rudi_anschober https://t.co/FLLpZSyYHL",1348893842599268352,"AUT","2255.0","NEOS","NEOS – Das Neue Österreich","NEOS -- The New Austria","This example is from Germany, but it shows impressively: When it comes to vaccinations, there is really no time for chaos and show and ""test vaccinations"" and political games between the Chancellor and the Health Minister. When it comes to vaccination, every day counts!!! @sebastiankurz @rudi_anschober https://t.co/FLLpZSyYHL",0,0,1,0,1,0,0
"89",836618,"modem","2020-12-05T17:11:09.000Z","💬 ""Je suis très fier de ce mouvement politique que nous avons construit ensemble. Je veux en saluer les principaux responsables."" @Bayrou
#CongrèsMoDem2020",1335270496045326336,"FRA","509.0","UDF|MD","Union pour la démocratie française | Mouvement démocrate","Union for French Democracy | Democratic Movement","💬 “I am very proud of this political movement that we have built together. I want to salute the main leaders.” @Bayrou
#CongrèsMoDem2020",0,0,0,0,0,0,0
"90",202428,"pisorgpl","2021-07-01 06:55:40","Premier @MorawieckiM w #Raszyn: Elektronizacja służby zdrowia to jeden z naszych podstawowych celów - wdrożyliśmy #eSkierowanie, #eRecepta i Internetowe Konto Pacjenta.",1410492281489088512,"POL","528.0","PiS","Prawo i Sprawiedliwość","Law and Justice","Prime Minister @MorawieckiM in #Raszyn: Electronicization of health care is one of our basic goals - we have implemented #eReferral, #ePrescription and Online Patient Account.",0,0,0,0,0,0,0
"91",684954,"theSNP","2017-05-28T17:10:46.000Z","NS: “There is much to be positive about in the Scottish economy, but there is much to do as well.” #BBCelection",868877218075881472,"GBR","1284.0","SNP","Scottish National Party – Pàrtaidh Nàiseanta na h-Alba","Scottish National Party","NS: “There is much to be positive about in the Scottish economy, but there is much to do as well.” #BBCelection",0,0,0,0,0,0,0
"92",52912,"kdnp","2014-01-02 18:05:54","A kormány minden magyar áldozat előtt tiszteleg: A kormány minden magyar áldozat előtt lerója kegyeletét a Mag... http://bit.ly/1ddApal",418805363442348032,"HUN","434.0","KDNP","Kereszténydemokrata Néppárt","Christian Democratic People's Party","The government pays tribute to all Hungarian victims: The government pays tribute to all Hungarian victims... http://bit.ly/1ddApal",0,0,0,0,0,0,0
"93",501811,"forza_italia","11/26/13 16:22","#Brunetta: la natura di questa maggioranza è cambiata, non è più di larghe intese",405371038458187776,"ITA","596","FI-PdL","Forza Italia – Il Popolo della Libertà","Go Italy -- The People of Freedom","#Brunetta: the nature of this majority has changed, it is no longer broad-minded",0,0,0,0,0,0,0
"94",870818,"partisocialiste","2015-03-13T19:04:56.000Z",".@jccambadelis ""Chez le #FN il y a cette volonté de créer un apartheid, de séparer les populations""",576458939862294528,"FRA","1539.0","PS","Parti socialiste","Socialist Party",".@jccambadelis “Among the #FN there is this desire to create apartheid, to separate populations”",0,0,0,0,0,0,0
"95",591166,"Plaid_Cymru","2018-05-01T09:17:01.000Z","“As an opposition we have to be forceful in scrutinising. This level of hiding information is not acceptable. Like we saw with the power grab - there was no statement until we asked. Surely that information should have been shared with the Assembly”  @siangwenfelin AM https://t.co/HcEHrDHfiO",991245093175783424,"GBR","311.0","Plaid","Plaid Cymru","Plaid Cymru","“As an opposition we have to be forceful in scrutinising. This level of hiding information is not acceptable. Like we saw with the power grab - there was no statement until we asked. Surely that information should have been shared with the Assembly”  @siangwenfelin AM https://t.co/HcEHrDHfiO",0,0,0,0,0,0,0
